Text,Date,search_term
"I shouldn’t have to explain this but scientists don’t have to rush a vaccine for an STD because you don’t need to close restaurants, stores, schools, sporting events just because a sexually transmitted disease is going around.",06/24/2020,vaccine
Dr. Fauci warns coronavirus vaccine ‘might take some time’ https://nypost-com.cdn.ampproject.org @Intratables,06/24/2020,vaccine
and the virus is still here. We're now in summer time and an vaccine could be ready by between around Christmas time or as early as the New Year. Good original reporting tonight @cbsmireya and stay safe ! @CBSEveningNews @NorahODonnell,06/24/2020,vaccine
"Vaccines have increased quality of life and near-eliminated many terrible diseases, the only bad health effects are for those with allergies which is why everyone else should take them. Masks are also for preventing you getting the disease and you could be asymptomatic",06/24/2020,vaccine
"My dear friend, God. You do know that among your flock are many, many anti-vaxers who will not take the vaccine when available so feel free to smite them with abandon! Amen!!",06/24/2020,vaccine
"It is important to keep in mind that there might NEVER be a vaccine... the good news is that although cases are increasing the deaths are decreasing, but that will only hold until we hit ICU/ventilator capacity #Covid_19 #COVID19 #TestTraceIsolate",06/24/2020,vaccine
"May Allah SWT keep them Happy Healthy Safe & blessed. Caution! It’s not over, till a safe/effective vaccine is available. Stay safe.",06/24/2020,vaccine
The context was vaccines. Idiot.,06/24/2020,vaccine
"Today In History: June 23, 1995: Dr. Jonas Salk, the medical pioneer who developed the first polio vaccine, died.",06/24/2020,vaccine
"You’re implying that we should stop testing and focus on finding the vaccine. In the meantime, people keep getting infected and transmit the virus to others while actions such as social distancing and wearing masks are saving lives.",06/24/2020,vaccine
"Dont tell me about your wife. I've had dozens of vaccines in my life and they all keep me free from polio, measles mumps, rubella,influenza, yellow fever etc. Why would a man of science and doctors who took the oath be out to get sorry uneducated conspiracy theorists like you.",06/24/2020,vaccine
"I WILL NOT TRUST A vaccine promoted by Trump... I do not want my grandchildren to be given a vaccine promoted by Trump... MY GOD TRUMP IS A SPREADER.., Trump does not care about anyone but Trump ",06/24/2020,vaccine
Will the Covid vaccine release be like a video game release where you gotta pay 60 bucks to get the game on the first day but if you wait a few months you can probably snag it at $29.95?,06/24/2020,vaccine
"At the end of it all, we’re living through a pandemic. It is what it is we gotta adjust until a vaccine comes around",06/24/2020,vaccine
"Magic Johnson yet lives, but there is no vaccine for the Human Immunodificiency Virus.",06/24/2020,vaccine
"Only hours until @CME_UofC #COVID CORNER with @CMOH_Alberta @AntibioticDoc &amp; @JenneLab ... don’t miss our experts reflecting on the what we learned about #COVID19AB over the last days... public health , therapeutics , vaccines ... REGISTRATION REQUIRED ",06/24/2020,vaccine
Hi hello we are not getting a VIABLE vaccine until earliest Jan 2022 it takes 1 year of SAFE human trials before it can be released.,06/24/2020,vaccine
I’d like to take this moment to welcome Ben to the SOROS family. Together we’ll control the world via vaccines ,06/24/2020,vaccine
Thank you @amyklobuchar It was great to share the important purpose together. Thank you for your follow up letter to HHS requesting spotlight on this issue and fall’s flu vaccine plans. Ready to help. #VaccinesWork,06/24/2020,vaccine
#censorship is a disease &amp; #Trump2020 is the vaccine!,06/24/2020,vaccine
This is a fair point. But also feels like it’s delaying the inevitable. EU did a better job with stricter lockdowns and a more compliant population to a degree. But I’d be surprised if they can keep this up until there is a vaccine. It’s either they face a bounceback or...,06/24/2020,vaccine
You don’t have to be a doctor to review the studies and evaluate the safety versus the risk. Most likely I’ll be getting the vaccine (can’t wait for it) unless studies shows a significant risk. Getting the vaccine is very similar to getting a very mild case of infection,06/24/2020,vaccine
Imma pull up to Arizona soon as this corona virus vaccine hit,06/24/2020,vaccine
"IN MY OPINION, I'M NOT A DOCTOR OR SCIENTIST. WHAT I HAVE STATED BEFORE THERE WILL BE NO VACCINE UNTIL LATE NEXT YEAR. IT WILL TAKE THE DEATH OF MANY WHITE KIDS FOR PARENTS TO REALIZE SCHOOLS ARE UNSAFE TO ATTEND. PER DR . FAUCI THERE'S A DISTURBING SURGE OF COVID 19. ",06/24/2020,vaccine
"Did I do the math incorrectly? No access to a spreadsheet! 0.034 times 330,000,000 is 11,220,000 dead Americans! Are we supposed to think that is acceptable? Why won’t you do what needs to be done to minimize the impact of the virus until a vaccine is found! Think Germany!",06/24/2020,vaccine
"Good insight from Dr. @DavidAgus on the @sternshow today about COVID... vaccines may be around the corner but, WEAR YOUR FUKKING MASK!",06/24/2020,vaccine
"At the Meeting of the Senior Official Group of the Ministerial Coordination Group on Covid-19, I stressed we need to establish a global mechanism that will ensure fair and equitable acces to vaccine for COVID-19. ",06/24/2020,vaccine
No. Gates wants to put a tracer in his vaccine. He would know where every human in the World was at all times?,06/25/2020,vaccine
I am absolutely disgusted hearing that our govt wants to test the #Coronavirus vaccine on the #African people first!! You know why? Because they know it’s going to KILL PEOPLE &amp; they don’t really think #BlackLivesMatter!! #BoycottUSA #ExposeBillGates,06/25/2020,vaccine
Boy gates sounds like the wrath of hell's gate pushing vaccines that we can figure out will probably exterminate people,06/25/2020,vaccine
"”there isn’t one vaccine that has ever produced a lasting memory immunity ... The vaccines don’t work and they cause the pandemics, they cause the epidemics, the accelerated evolution of new viruses.” Dr. Judy MIKOVITS from https://youtu.be/kgnBldI7KPY",06/25/2020,vaccine
And that’s not racist..??? Read The Plaque of Corruption is worth the read it will make your hair stand on end and think twice about taking the ‘vaccine’ ,06/25/2020,vaccine
Have to learn to live with it till vaccines start rolling out later this year. That means doing the best using the tips we have &amp; stay home if you are high risk. They need to start showing the cases which are asymptomatic since the number of cases vs hospitalization is not close,06/25/2020,vaccine
Who put these two in charge of world vaccines? They have no experience in the field other than having the money to bribe people. These are the last people I will listen to for health advice.,06/25/2020,vaccine
So...in decades..were not even close to a vaccine for the common cold...not even close to an actual birth control for males...and basically worthless vaccines for seasonal flu that on a good day..barely work for about 30% of people. But well have one for Covid in a few months?LOL,06/25/2020,vaccine
DEMs want everyone isolated like Biden. The virus will run it's course. We'll get mass immunity. No vaccine soon enough.,06/25/2020,vaccine
“Just use the app to report your neighbor.” “Just wear a mask.” “Just get the vaccine. I promise it’s safe” “Just turn in your scary-looking guns.” “Just turn in your pistols.” “Just come with me and keep your mouth shut.” I have a better idea: Just kiss my ass.,06/25/2020,vaccine
"”there isn’t one vaccine that has ever produced a lasting memory immunity ... The vaccines don’t work and they cause the pandemics, they cause the epidemics, the accelerated evolution of new viruses.” Dr. Judy MIKOVITS from https://youtu.be/kgnBldI7KPY",06/25/2020,vaccine
The bag somebody is about to get off this vaccine is going to be one of the most outrageous bags in history.,06/25/2020,vaccine
"Meanwhile...https://www.contagionlive.com/news/cdc-reports-13-million-flu-cases-thus-far-in-201920-season Yes COVID-19 has higher mortality rate, but not that much higher (about 2x). Plus, we have a flu vaccine.",06/25/2020,vaccine
This is not about the lack of a vaccine. ,06/25/2020,vaccine
WILL YOU TAKE THE #DEVILS #VACCINES ??? ,06/25/2020,vaccine
Here’s my answer in the most simplified way ~ For college football: until there is an approved & working vaccine available For NFL: play in a bubble (possibly two bubbles for AFC &amp; NFC). Monitor players health &amp; allow players to opt-in/opt-out. ,06/25/2020,vaccine
"Yeah these people aren't racist. When you select one group over another you show your true colors. And it's not green. I wouldn't want that failed vaccine anyway. Black people this guy is using you as a test subject, watch out for strangers baring gifts",06/25/2020,vaccine
Unfortunately to January if we can elect @JoeBiden. Must rely only n #DrFauci to warn us if #derFuhrer releases a vaccine in October that is not ready.,06/25/2020,vaccine
"Somebody said they thought I had a problem with them because I only gave him a fist bump when I saw him. Bro they ain’t give out the corona vaccines yet, I’m just tryna stay alive man ",06/25/2020,vaccine
I refuse this vaccine!,06/25/2020,vaccine
Horny for a vaccine,06/25/2020,vaccine
Now that is racist because those vaccines probably are not safe. ,06/25/2020,vaccine
"but are in far-flung African countries that we never actually see? If it IS possibly true that a #vaccine for #COVID19 is available so early, what about these other viruses? I guess they wouldn't make so much $on those... #pathetic",06/25/2020,vaccine
"If a #vaccine can be found so quickly for #COVID19, why not for #AIDS? Why not for #Ebola? Why not for diseases that disproportionately affect minority populations, especially those that AREN'T in the States,",06/25/2020,vaccine
"This is #disgusting. Not only are they looking at people's massive suffering as a gold mine, the very idea that there might be a safe, reliable #vaccine for #COVID19 so early is patently biased, racist, and a whole slew of other contemptuous practices.",06/25/2020,vaccine
But it was all quiet from everyone when the French were suggesting we test vaccines on African nations. ,06/25/2020,vaccine
El mundo no cambia @UniofOxford -&gt; COVID19 vaccine trial,06/25/2020,vaccine
"Same here, I will not feel safe going to a stadium or arena until there’s a great vaccine that has a success rate of greater than 90%. I mean, how many people have you seen walk out of the bathrooms not washing thier hands last year?",06/25/2020,vaccine
"For those that are anti vaccine, how should we go about the virus? General question, just curious.",06/25/2020,vaccine
"If a vaccine come out, y’all gone take it?",06/25/2020,vaccine
So they’re using Africans as lab rats yet again with this #vaccine. Smfh.,06/25/2020,vaccine
PLEASE research these monsters before you take this vaccine. Gates sterilized an entire African tribe. They aren't doing this out of love! ,06/25/2020,vaccine
... my goodness. “... the sale of the anti-tetanus vaccine was prohibited ...” Graphic detail ensues ... #StrubReads,06/25/2020,vaccine
Who is foolish enough to think they care about #BLM ? Take the vaccine they say lol ,06/25/2020,vaccine
"I wear a mask but i have to say, i wouldn't take any vaccine they rush out.",06/25/2020,vaccine
"No he didn’t, that was some random ad for vaccines with the wording from who knows where, and it wasn’t being used in a racist manner , they weren’t saying the flu came from China, do better.",06/25/2020,vaccine
"Which might mean that the ""vaccine"" is actually designed to kill the person it is injected into.",06/25/2020,vaccine
Wait till they make you get a vaccine or tattoo your wrist.,06/25/2020,vaccine
It could possibly be a decade before we are fully rid of this virus if when the vaccine comes out conservatives refuse to get it.,06/25/2020,vaccine
"I’d argue that wanting to take a rushed-to-market, not-fully-tested vaccine for a disease that kills &lt;0.5% of people in my age bracket is pretty weird ",06/25/2020,vaccine
Bonus take: PRC Party Members and Families have been receiving the vaccine and US Intel (at some level) knows about it.,06/25/2020,vaccine
Prediction 6/25/20: the Chinese vaccine works and clinical trials in UAE is just to get the data in the open to get it into the global public health decision making system. PRC already has all the domestic data it needs.,06/25/2020,vaccine
Bill #population vaccine #比尔人口疫苗 琳达·盖茨（Melinda Gates）希望提供基于种族群体的冠状病毒疫苗，黑人优先http://thegatewaypundit.com/2020/06/melind…通过@gatewaypundit https://www.thegatewaypundit.com/2020/06/melinda-gates-wants-deliver-coronavirus-vaccine-based-racial-groups/?utm_source=Twitter&amp;utm_medium=PostBottomSharingButtons&amp;utm_campaign=websitesharingbuttons,06/25/2020,vaccine
A reminder for your #flu #vaccine ,06/25/2020,vaccine
About the vaccine. It will probably be fast-tracked. They won’t do the yrs of clinical trials to make sure it’s safe and effective. We won’t know about long-term side effects. We won’t know if it will block reinfection if the virus mutates before it comes back through. I’m wary.,06/25/2020,vaccine
"Unfortunate but accurate lol. I think almost every tour we have booked has now been pushed. In March we said May, in May we said August, it’s almost July and shit is worse than it’s been. No sane promoter is gonna do stuff at this rate until there’s a vaccine =\",06/25/2020,vaccine
There’s no fucking way I’d get that vaccine. Catch me after there’s at least 10 years worth of data. ,06/25/2020,vaccine
"Would like to see you again. Covid-19 keeps me at home, COPD and a damaged liver makes me high risk. Until there is a vaccine precaution will be the rule.",06/25/2020,vaccine
"The most important metric. If we lose control, then do we go for herd solution in hard hit areas waiting for vaccines? A lot depends on lagging indicator, which sadly is death.",06/25/2020,vaccine
"Some of the stupidity is feigned. I don’t buy it that Trump doesn’t know why testing & tracing is the only strategy we have until there’s a vaccine. He wants everyone out working, and doesn’t care who dies. ",06/25/2020,vaccine
"Wonder if White Liberal Elites are trying to genocide black and indigenous people.Gates believe in ""population control,"" MSM trying to convice BLM rioters they can't catch COVID19 and don't have to wear masks. We all know what the Gates vaccines did in India. ",06/25/2020,vaccine
"No vaccine, ever!",06/25/2020,vaccine
"My mom is mad at me cause I said I don’t think people who are immune compromised are ridiculous for not circulating until there is a vaccine, &amp; that maybe it is difficult to have a ‘good’ member of a police force that is deeply systemically flawed so this is our Thursday night.",06/25/2020,vaccine
#hcq #HydroxyChloroquine #COVID19 #covid #cure we don't need a #vaccine ,06/25/2020,vaccine
Give them my dose too !!! Never gonna take a vaccine !!!!,06/25/2020,vaccine
Metalhead WITHIN TEMPATION's SHARON DEN ADEL On Future Of Touring: 'There's No Going Forward' If There's No COVID-19 Vaccine Or Medicine https://bit.ly/3i30oew http://bit.ly/news-o-metal,06/25/2020,vaccine
"Less than a week until we go back into quarantine because you are all being ridiculous reopening like this! Every barbershop, salon, and restaurant is packed. We do not have a vaccine or proven treatment for COVID-19. From this point forward each death is on your hands.",06/25/2020,vaccine
"You can bet it’s at like 90% of local restaurants by now. They should be required to disclose it, but it’s just going to keep happening until there’s a vaccine. I can’t imagine what it feels like to work in hospitality right now ",06/25/2020,vaccine
"Question for Hannity: US allegedly richest country in world yet we have most deaths, 122,000, from coronavirus and most reported people infected, 2.5 million, what went wrong? Should the $50 billion spent on the porous border wall have been better spent on a virus vaccine?",06/25/2020,vaccine
To say that’s how it works does not make it correct this system is rigged you got Bill Gates talking about a 20% return on vaccines planning to vaccinate 7 billion people on the planet Fauci is corrupt as fuck as is the WHO,06/25/2020,vaccine
#BTSI I still ain’t been to Disney. Let’s hope for a vaccine first,06/25/2020,vaccine
DOCTOR: I have good news and bad news. The good news is we’ve developed a vaccine.. ,06/25/2020,vaccine
"He said this himself The vaccine could potentially kill 700,000 people So kill the black people first ? I'm not taking it if you handed out $200,000 to do it I told you ONCE Dems are the real racist",06/25/2020,vaccine
"Gotta save space in the hospital for everyone, pal. Don’t worry, we’ll get a vaccine next year.",06/25/2020,vaccine
COVID-19 ‘herd immunity’ without vaccination? Teaching modern vaccine dogma old tricks ,06/25/2020,vaccine
With human challenge trials for a vaccine are we talking about ‘intentional infecting’ or ‘risk of harm’? #COVID19vaccine #bioethics @ArthurCaplan @RuthMacklin #HumanChallengeStudies @IIFL_UNAM @IIJUNAM,06/25/2020,vaccine
"#drawingthenews A volunteer receives an injection from a medical worker during the country's first human clinical trial for a potential vaccine against the novel coronavirus, at the Baragwanath hospital in Soweto, South Africa. Pencil on Bristol, 9x12. ",06/25/2020,vaccine
Going back to “normal” for the planet will mean a vaccine or several vaccines along with diagnostic kits and immunoglobulin treatment #covid #ino #nvax #mrna #srne,06/25/2020,vaccine
"This won’t be forever, when vaccine is ready things will change dramatically.",06/25/2020,vaccine
Could also explain COVID-19. They probably came on trying to stop WW3 and left the virus here. It's a virus from the future introduced to us and we have no vaccine yet. ,06/25/2020,vaccine
"I don’t care what anyone says, I am wearing this damn mask till the cows come home or until I can get a vaccine!!!",06/25/2020,vaccine
You have no idea how herd immunity works. Masks and vaccines are barely a bandaid for a severe laceration,06/25/2020,vaccine
"No natural immunity in humans. No vaccine and there still is no proof that recovery and antibodies actually provide immunity, yet. Also for this easy infector, it would 90-95% immune population. We cant get herd immunity to common cold or flu.",06/25/2020,vaccine
"My mom believes anything conspiracy wise, the 5G corona, microchips in vaccines from Bill Gates, but her current obsession is that Minions are subliminally in the Illuminati and Gru is the Antichrist controlling them ",06/25/2020,vaccine
"I also hate how ppl talk like, staying inside and not doing shit for a whole year or until they come up with a vaccine, is so easy! STFU pls ",06/25/2020,vaccine
The same people that believe vaccines cause autism? Lol,06/25/2020,vaccine
NEED CUM SAMPLES FOR THE VACCINE STAT LIFE WITHOUT THE RONA DEPENDS ON IT,06/25/2020,vaccine
Let’s first focus on providing support to find the COVID19 VACCINE AND TO HELP STOP IT AT ALL COSTS BY CLEARING THE WAY FOR THE HEALTHCARE WORKERS/ blue team or green team at the ground level or grassroots support: DONT uproot any trees; Let’s get to RCA AND SOLUTIONS,06/25/2020,vaccine
Come on girl don’t you wanna come share the virus hahaha I heard it’s transmitted through semen hahahahaha it’s like a vaccine without the bills hahaha how funny would that be jk...unless... ,06/25/2020,vaccine
Covid is a upper respiratory infection in cattle . Been here forever . They give cows a vaccine for it . If you eat beef you will test positive . I’m not making this up . And the main ingredient in this vaccine is hydroxychloroquine . ,06/25/2020,vaccine
"a decrease in cases and a vaccine. if i had children, i would not send them to school knowing there is a global pandemic. i wouldn’t put their lives, my life, or others lives in danger.",06/25/2020,vaccine
"Without a medicine or a vaccine this economy will be very slow to advance, many will refuse to take risks with their health.",06/25/2020,vaccine
I’m pretty sure my kids aren’t either. This is going to be brutal. At this point it looks like it won’t be “normal” until we have a vaccine. Lotta businesses will go under.,06/25/2020,vaccine
Blacks first get vaccine. Something wrong with this option.,06/25/2020,vaccine
"@sullivanradio before people accept the covid “vaccine”, the investigation into its origin needs to be finalized. People remain skeptical, me thinks, on wearing masks because its life, ultimately. So long as that person is not intentionally coughing or like as to spread it, it",06/25/2020,vaccine
"1/2 Punishment for people that treats him badly. Or, he’s not making no money off of vaccines.",06/25/2020,vaccine
Trust me they want to kill people off and I’m NEVER taking a vaccine!! ,06/25/2020,vaccine
Didn’t you know the White House has a vaccine?,06/25/2020,vaccine
Why not? 80-90% of those who test positive for COVID has ZERO symptoms. Vaccine could be year + out. Do it the old fashioned way. Far more people will be affected by choosing to be in isolation or wear a mask than if we up front expose ourselves and let our bodies fight it out,06/25/2020,vaccine
Oh yes! “THE BIG WAVE” =‘ A.C.V. (After Corona Vaccine) patiently waiting in B.C.V. as The Big Wave slowly gains mass!,06/25/2020,vaccine
We are all waiting on that AIDS vaccines,06/25/2020,vaccine
So you going to wear a mask until when? A vaccine is available? And you are immediately going to get the vaccine? Without knowing effects long term of this rushed vaccine? Gotcha,06/25/2020,vaccine
@douggottlieb the UK is in Phase 3 human trials with a vaccine.,06/25/2020,vaccine
@RealCandaceO I’m sure you’ve seen this already? And the started vaccine testing in Africa! They are trying to kill blacks people! #BLEXIT,06/25/2020,vaccine
People going to wear masks until there is a vaccine? Who would immediately get the vaccine? What are the long term effects? No one knows.,06/25/2020,vaccine
I’m not taking no vaccine. I don’t want that shit.,06/25/2020,vaccine
"It’s Summer, folks aren’t wearing masks as much, transmission is at a low in places. There is still no vaccine, the spread is still alive, don’t get a false sense of safety. Don’t fall into that trap, get through the pandemic together. MASKS or LockDown?#STOPtheSpreadOfCOVID19",06/25/2020,vaccine
"Look at how many people are able to survive from HIV, polio, smallpox, and so many more vaccinations is because of a vaccine. Please let’s not try to knock the importantance of vaccinations and what they have done for the human population",06/25/2020,vaccine
"A vaccine is not a cure. Scientifically and medically there is no cure for viruses, and for some people, they believe in holistic and natural ways to cure things. A vaccine is made to help prevent the spread of a contagious deadly disease...it’s not a set up...",06/25/2020,vaccine
1st wave=hoax BUT:attached images IMHO underscore gravity of “2nd wave”-which=consistent ”event201”+ G+Dr. J.MIKOVITS assessment if ppl get ‘vaxxed’- ALSO:biblical seal#2 talks of “great sword”(IMHO=vaccine) &amp; seal#4 where 25% world will die! http://truedamnationantichrist.wordpress.com 2eachDERown,06/25/2020,vaccine
"Melinda Gates Wants to Deliver Coronavirus Vaccine Based on Racial Groups, Blacks First Nobody thinks that’s odd? https://www.thegatewaypundit.com/2020/06/melinda-gates-wants-deliver-coronavirus-vaccine-based-racial-groups/?utm_source=Twitter&amp;utm_medium=PostTopSharingButtons&amp;utm_campaign=websitesharingbuttons via @gatewaypundit",06/25/2020,vaccine
"Didn't you say we wouldn't end the lockdown without a vaccine? @GavinNewsom Were you going to tell them that 52,996 people have recovered from a ""novel"" coronavirus with NO cure and NO vaccine? ",06/25/2020,vaccine
"You do realize that the flu vaccines go through trials to be tested and determine their efficacy, and only after they're proven to work are they deployed each year, for that years predominant flu strains... Right?",06/25/2020,vaccine
I have a bet ($50) with a friend that we won't have a vaccine available by the start of summer 2021. I so hope I lose that bet. #trumpdemic,06/25/2020,vaccine
I don’t mean to be insensitive but I really don’t care to see or hear about another coronavirus number unless it’s the date that they releasing a vaccine to the world.,06/25/2020,vaccine
i’m never testing for covid or getting a vaccine say what u want I don’t trust it,06/25/2020,vaccine
"2/2. With this novel ( new ) Coronavirus. They don't have the same luxury. They're not totally starting from scratch, but there's not that much information. Clinically, this virus is absolutely, positively, new. They are starting from scratch. No vaccine, no treatment modality.",06/25/2020,vaccine
"Melinda Gates Wants to Deliver Coronavirus Vaccine Based on Racial Groups, Blacks First https://www.thegatewaypundit.com/2020/06/melinda-gates-wants-deliver-coronavirus-vaccine-based-racial-groups/?utm_source=Twitter&amp;utm_medium=PostTopSharingButtons&amp;utm_campaign=websitesharingbuttons via @gatewaypundit",06/25/2020,vaccine
"Yeah, I see all these people out acting like the worlds a bed of roses now and then I see what’s going on in FL, GA, TX, AZ etc and I am like “nope”. I’ll just stay inside and order take out until there is a vaccine. A reckoning might be headed this way. #bettersafethansorry",06/25/2020,vaccine
"SHE/IT/HE WANTS TO TEST VACCINE ON MINORITIES ..TO KILL EM OFF...Melinda Gates: ‘Black People, Indigenous People’ Should Get Coronavirus Vaccine First ",06/25/2020,vaccine
How about thinking about what a CURRENT coronavirus Missouri will look like for Missourians!?!? Sticking your head in the sand until a vaccine is not an option!,06/25/2020,vaccine
"Oh I don’t know. Maybe he’s saying that bc people are having their lives ruined, losing their jobs, and don’t have money to sustain themselves when a vaccine is months away, if one is even possible",06/25/2020,vaccine
Call providers clinics and centers to figure out how you can get those vaxs. DHHS offers Vaccine for Children program. 18 or younger and meet specific requirements. Last year helped about 90K receive vax. Learn more at http://dhhs.ne.gov/immunizations,06/25/2020,vaccine
"There won’t be a functional vaccine... it’s a mutated common cold... we’ve been working on a vaccine for that, since we found out we could vaccinate... no luck.",06/25/2020,vaccine
TheStreet: Moderna and Catalent in Deal to Package Covid Vaccine. https://www.thestreet.com/investing/moderna-catalent-in-accord-on-packaging-of-vaccine-candidate via @GoogleNews,06/25/2020,vaccine
"VACCINES: No, not COVID. Your regular vaxs. @Dr. Anthone- Vaccination can protect against 14 childhood diseases And prevent millions of deaths within the community. 2019- NE ranked 5th for childhood can and 16th for adolescent vax. But pandemic is slowing down!",06/25/2020,vaccine
Melinda Gates Wants To Deliver Coronavirus Vaccine To Blacks First...Hopefully It Will Kill Them. https://www.thegatewaypundit.com/2020/06/melinda-gates-wants-deliver-coronavirus-vaccine-based-racial-groups-hopefully-it-will-kill-them/,06/25/2020,vaccine
Must be Bill G's vaccine he's been trying to kill all those people in Africa for years. I said Bill G's and Twitter put his whole name out.,06/25/2020,vaccine
That’s fine. You do you. I’ll be getting a vaccine. I believe in modern medicine. I would rather get the antibodies from a dead virus in a vaccine than by a live virus from a person coughing or sneezing in public.,06/25/2020,vaccine
"Once this COVID virus goes away, or when there’s a vaccine available, you best believe I’ll be flying to @JoeStealz23’s turf in Texas for a vacation. ",06/25/2020,vaccine
And if this shit started IN China...why tf y’all not out there trying out this vaccine? Or Italy? ,06/25/2020,vaccine
"#تذكير_اخير_لكافة_البشر_ان_الشمس_ادركت_القمر ""4- Surely, the entire human physicians the Muslim and the disbeliever of them by no means and they could never be able to find treatment or vaccine for it, even if they were backing up each other. 19-5-2020 https://www.mahdialumma.com/showthread.php?p=330075",06/25/2020,vaccine
If you don’t ever complete your fur babies vaccines. You will remember this viral infection. ,06/25/2020,vaccine
"It won’t be 100%, but no vaccine is ever perfect. It will probably be better than the flu vaccine - there are hundreds of strains of the flu - thus it’s a guess of what strains to include in the yearly vaccine. The Covid19 is one strain.",06/25/2020,vaccine
"I do! But, not outside. I stay 6 ft apart and avoid large congested crowds. My sister is a virologist at UCLA I’m very educated on where this is headed. And I know Trump has made a vaccine possible fast bc of his leadership ridding system of red tape! Amazing! ",06/25/2020,vaccine
The Gates family should vaccine first. ,06/25/2020,vaccine
Strangers that you may come in contact with are unaware of any of this. They or a loved one might have compromised health. Could we not wear a mask for the greater good until this pandemic blows through and/or we have a vaccine? #WearAMask ,06/25/2020,vaccine
Hopefully we get a vaccine soon so it does end.,06/25/2020,vaccine
I get that. I just think it’s important that we realize there is no guarantee that a vaccine is developed. We have viruses that have been around far longer with no vaccine or cure that we just have to manage and we have to acknowledge this could be one of them.,06/25/2020,vaccine
I don’t remember the people who run this account sending out a tweet when trump said we created an AIDS vaccines,06/25/2020,vaccine
"Lol right, yet the article is all “unheard of case” like hello the vaccine puts the damn virus in them ",06/25/2020,vaccine
& 2. a lot of us get the flu vaccine and still end up getting sick but we do it to minimize risk There’s no vaccine for covid &amp; there may not be one for years all we can do is try to prevent exposure and increased rate of infection. That’s why we must wear a mask.,06/25/2020,vaccine
Or from the vaccines they give these newborn babies,06/25/2020,vaccine
"But what if the created an antigay vaccine, then you really would be in a lose lose situation.",06/25/2020,vaccine
Yes the #Coronavirus pandemic...is STILL going on? YES there's no vaccine?YET&amp;STILL even though?It is a NEW NORMAL? Life STILL needs to go on &amp; TRUST ME!If people can CONTINUE 2 do what we doing? We will be as Mary J. Blige would say #JustFine! Stop being pessimistic!,06/25/2020,vaccine
Yes the #Coronavirus pandemic...is STILL going on? YES there's no vaccine?YET&amp;STILL even though?It is a NEW NORMAL? Life STILL needs to go on &amp; TRUST ME!If people can CONTINUE 2 do what we doing? We will be as Mary J. Blige would say #JustFine! Stop being a pessimistic!,06/25/2020,vaccine
Yes the #Coronavirus pandemic...is STILL going on? YES there's no vaccine?YET&amp;STILL even though?It is a NEW NORMAL? Life STILL needs to go on &amp; TRUST ME!If peop can CONTINUE 2 do what we doing? We will be as Mary J. Blige would say #JustFine! Stop being a pessimistic!,06/25/2020,vaccine
 can we all just acknowledge things aren't going back to normal any time soon and do the things we need to do to keep this in check until there is a vaccine? ,06/25/2020,vaccine
"Y’all do know that the coronavirus vaccine trials are not just happening in Africa...they already started in the US...it’s in the UK, China, etc...please understand that this does need to happen in order for us to find a vaccine that works...I understand the concern but...(cont)",06/25/2020,vaccine
"Sure go ahead. Im not taking no vaccine especially by bill hates, Soros and clinton. ",06/25/2020,vaccine
Why!? Y’all Don’t Care About Black Lives So Why Give Us The Vaccine? Go Do Your Trials On Someone Else. ,06/25/2020,vaccine
"I am sorry to hear that . Social distance , masks , hands wash , still are the vaccine for the moment until the real one is ready . People greed sometimes",06/25/2020,vaccine
i don’t think some of y’all understand how this virus works. it’s not “put your mask on now so we can play later” it’s put your mask on when going out in public and keep that hoe on until we have a cure or a vaccine and that’s that,06/25/2020,vaccine
"There are still sick people at hospitals, front line workers who need medical equipment (or face a shortage).Future desemploymet benefits, Covid 19 test for everybody and the fund of a new vaccine? Surge of new outbreaks should nor come back by surprise. ",06/25/2020,vaccine
"why not test the vaccine in an area that has/had the highest number of cases? oh wait, bcus africans aren’t considered actual people but test animals. &amp; i guarantee they didn’t “volunteer” willingly. ",06/25/2020,vaccine
"I have called more time of death on ppl vaccine. ICU mortality is 50% for me, best in the state. Wife’s is 90%.",06/25/2020,vaccine
The vaccine should not be a presidential decision. The president is not scientifically qualified. ,06/25/2020,vaccine
Please Educate me on how trumps legislation or laws he passed that affect black people in a negative way? At the beginning of the year more blacks poc and women were employed than any other time in Us history. He wants us to keep are guns and is against mandatory vaccines lmk,06/25/2020,vaccine
"The day the successful vaccine is announced, I got these in Yogi Berra’s play book for Shorts ",06/25/2020,vaccine
Good way to develop a vaccine.,06/25/2020,vaccine
"They said on npr they have a vaccine that will be ready in October Can’t believe everything we hear, but if we get it by years end that’s awesome ",06/25/2020,vaccine
New Zealand has a vaccine?,06/25/2020,vaccine
"Thinking out loud. 1-Trump wants this thing to rip through the US. 2-Trump is pushing FDA to approve vaccine in October. 3-Trump uses vaccine to win election. Trump is a serial arsonist, creates massive fire, puts out fire-demands hero award.",06/25/2020,vaccine
First time they’re testing THIS vaccine in African countries ,06/25/2020,vaccine
Did $INO get approval for stage 3 test of their COVID vaccine? Nice move today.,06/25/2020,vaccine
"What do you suggest, wait until vaccine? B/c that would kill industry &amp; cost many more jobs than what we’ve already seeing out of Golf Channel. Did you consider that? They’re also not acting independent of society. Almost every facet is crafting ways to open in an altered form",06/25/2020,vaccine
